"","logFC","logCPM","PValue"
"ENSMMUG00000010309",0.030547367019197,3.69507672243342,0.882620008905818
"ENSMMUG00000048345",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000039781",-0.16012826350081,-1.51351296284575,0.812647796370795
"ENSMMUG00000010312",-0.234251443931686,2.23451874058778,0.295264795397935
"ENSMMUG00000023957",1.04903407728073,-2.34972993253075,0.185292034502145
"ENSMMUG00000044819",0.197447339373634,1.95828236766374,0.400789357026495
"ENSMMUG00000015638",0.0409271571049977,1.27787731878817,0.857679082762205
"ENSMMUG00000015640",-0.0870866183451424,6.07046090308543,0.622134502927178
"ENSMMUG00000026029",0.175381249302266,-1.90606175643835,0.835296147706218
"ENSMMUG00000039149",-0.579696103966897,-2.3389025795601,0.761272997524494
"ENSMMUG00000017629",0.118965390195266,4.96539872055506,0.460336221103937
"ENSMMUG00000044732",0.214849150856734,-0.537290011128986,0.537645350156791
"ENSMMUG00000009396",-0.228499243161045,9.55283681142839,0.553881854307466
"ENSMMUG00000010571",0.0107649749182,1.20434771778263,0.981172893791904
"ENSMMUG00000003062",1.11692518127911,-0.341081331953441,0.104968648393764
"ENSMMUG00000034044",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000034104",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000042266",-0.200975214250298,3.38943676857355,0.437041998012544
"ENSMMUG00000016235",-0.309601799931672,4.24467098153823,0.092551184552056
"ENSMMUG00000022788",-0.187541282557535,7.29104717809153,0.423152025672264
"ENSMMUG00000013047",-0.00935908967730912,7.21273627167411,0.948140246449993
"ENSMMUG00000049256",-1.32971123652618,-2.27144292482445,0.0728501619406808
"ENSMMUG00000026756",-0.861564871038898,-2.40864391379338,0.609662890503449
"ENSMMUG00000016639",0.389332641062319,0.0682655145134261,0.275113156876899
"ENSMMUG00000016641",0.163183425685374,6.72944629018344,0.269891825920771
"ENSMMUG00000015938",-0.169700043536358,1.92121448931421,0.350544756154873
"ENSMMUG00000039633",0.249568940009303,0.404589464187271,0.638641315011248
"ENSMMUG00000043471",1.48295096444555,-2.36465026018733,0.0551892729650041
"ENSMMUG00000000358",-0.191671632577677,7.85841331243873,0.222551098341587
"ENSMMUG00000004417",0.345187184973623,3.86143051399607,0.10995801654852
"ENSMMUG00000028242",-0.647356710650246,-2.1686388835255,0.535887694248498
"ENSMMUG00000004418",0.752340161744112,6.02223649873099,1.45658652929301e-05
"ENSMMUG00000035409",0.753190740930013,-1.84378268636374,0.135502128927771
"ENSMMUG00000004421",-0.125725411725929,4.42858857747652,0.283800442609468
"ENSMMUG00000041152",-0.000246396437718621,-1.96508826338164,1
"ENSMMUG00000012463",-0.281118501799414,6.16095131055585,0.0360930241647911
"ENSMMUG00000004013",-0.00316884352698009,3.54059699409195,0.986497762920533
"ENSMMUG00000038078",-0.0558335294074514,4.68803317808586,0.766001765729512
"ENSMMUG00000005285",-0.12351439912717,1.05403000474851,0.548062399559468
"ENSMMUG00000005286",-0.397422428153874,-0.968439421189423,0.247816879645598
"ENSMMUG00000039482",0.257067421512572,-1.00505781540812,0.704176411724856
"ENSMMUG00000014465",-0.405773218897492,6.69293062478968,0.00308256579714375
"ENSMMUG00000045778",-1.36276201103024,-0.367019763261207,0.00156799726808527
"ENSMMUG00000004769",-1.52480185555767,0.982025869948057,0.000248722518613137
"ENSMMUG00000004770",-0.379289669576987,-2.42932151007255,0.999999999999997
"ENSMMUG00000004771",2.54992600173178,-1.06138504485394,4.24739166710095e-06
"ENSMMUG00000040926",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000004772",0.107963653453337,-0.0307645110081845,0.636975766973145
"ENSMMUG00000040646",0.429460311831053,-2.42615807487624,1
"ENSMMUG00000001951",0.427187570559645,-2.42625703332507,1
"ENSMMUG00000001950",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000001947",0.432756878429689,-2.42602343073652,1
"ENSMMUG00000001948",-0.0668743916662671,-1.92155011612822,1
"ENSMMUG00000000332",-1.7867197588413,5.01187496565478,9.23546648460254e-11
"ENSMMUG00000025999",-0.384254350944827,-2.42757202149126,1
"ENSMMUG00000046662",0.032700796944822,-2.41192261793511,1
"ENSMMUG00000046664",0.109388151061371,-1.740835446946,0.931058366931103
"ENSMMUG00000038205",0.804052791327227,-2.41028649568696,0.589233114080103
"ENSMMUG00000047402",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000048223",0.18669922865253,-2.19729484894589,1
"ENSMMUG00000000340",-0.0763987674746626,4.65764738872444,0.643285007892737
"ENSMMUG00000000341",-0.878050887048976,-2.21278194366864,0.334541084683485
"ENSMMUG00000000342",0.713837682475562,-2.28763619447842,0.400074643902378
"ENSMMUG00000044608",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000004023",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000034208",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000001344",1.22640778186344,-2.26942021701329,0.338337912565649
"ENSMMUG00000043565",-0.941608846044941,-2.35855036398042,0.310594076580113
"ENSMMUG00000040964",0.801854997515607,-2.40877971452782,0.52831126826828
"ENSMMUG00000011925",0.00834721304507832,1.78407267612312,0.977189872357173
"ENSMMUG00000033488",-0.517118471465115,-2.38661124862976,0.671487440199016
"ENSMMUG00000011929",-0.164130113387582,6.19752650286309,0.231775053263995
"ENSMMUG00000017456",-0.84088621013509,-2.29814524741736,0.341980248324838
"ENSMMUG00000016356",-0.6027901867242,-2.17892921805725,0.481316952775427
"ENSMMUG00000016357",-0.116938221503982,0.247307952677641,0.727706805444452
"ENSMMUG00000008009",-0.276240825885656,6.08380432256193,0.023817537884245
"ENSMMUG00000035952",-0.430863871284573,-2.39441278806157,1
"ENSMMUG00000022937",0.848049117990344,-2.3712403636082,0.389906254690104
"ENSMMUG00000039612",0.125130144409905,-2.13858376747053,1
"ENSMMUG00000024115",0.461922673008817,-2.42506611340399,0.999999999999999
"ENSMMUG00000034153",-0.719352438272065,-2.41123933656694,0.519692969741204
"ENSMMUG00000001507",-0.281739704330477,6.20758907239204,0.049318720438015
"ENSMMUG00000001511",-0.245800542206395,0.772138151611736,0.308065728104431
"ENSMMUG00000001515",-0.256876363433914,4.05114298919237,0.186233761127261
"ENSMMUG00000013272",-1.40590268436391,-1.00672211410252,0.000773643240497733
"ENSMMUG00000009025",-0.233069689099273,-0.385331482019944,0.505483159124585
"ENSMMUG00000005396",-0.187861820904841,6.50330297609681,0.229697268236395
"ENSMMUG00000000455",-0.189809747591958,7.56761225455829,0.138206546764935
"ENSMMUG00000000456",0.140778507207306,1.17404220213735,0.75535653331128
"ENSMMUG00000044510",-0.152861563576088,-1.74204847343066,0.837243997843295
"ENSMMUG00000018025",0.100831443057811,8.63198935040137,0.75719654708175
"ENSMMUG00000005871",0.736586585058213,6.34058564300394,0.000962861492966217
"ENSMMUG00000005875",-0.090590887648136,6.91891534619021,0.64279138530362
"ENSMMUG00000035047",-0.161440271005148,-0.390744336235948,0.659169913687151
"ENSMMUG00000024424",0.335441188847798,-1.31075810920184,0.508404142583906
"ENSMMUG00000045233",-0.316860300766448,-1.38366351974565,0.521948384287788
"ENSMMUG00000036705",0.409853056770287,-2.42733559797587,0.999999999999996
"ENSMMUG00000017985",-0.252012691392978,5.42486703651739,0.189408923587258
"ENSMMUG00000017990",0.144927280840253,-2.07152187682956,1
"ENSMMUG00000001939",-0.281404500684832,2.3410406227681,0.173645044218816
"ENSMMUG00000034797",-0.380382653777615,-2.05953276565455,0.603125048530633
"ENSMMUG00000027745",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000016741",-0.200980656896281,6.80054373148834,0.139019263400862
"ENSMMUG00000036278",0.238999533513234,-0.962710184585416,0.65219921828473
"ENSMMUG00000024450",0.127003776844306,-0.901614642392665,0.837071554137438
"ENSMMUG00000035269",-0.0345130118993669,0.727765691433747,0.915311485756973
"ENSMMUG00000036369",0.1483946647559,-1.19135250767994,0.837679080781162
"ENSMMUG00000040766",-0.266168302414316,7.6445555102844,0.033022060967769
"ENSMMUG00000001002",0.140916082140173,1.53700992198554,0.648053567467169
"ENSMMUG00000041696",-0.267896964786724,2.53803568004687,0.234270662423155
"ENSMMUG00000023071",0.191122819787264,0.86871902087131,0.46245300129453
"ENSMMUG00000018744",-0.294112309063489,2.04367873132036,0.12380225186599
"ENSMMUG00000046313",-0.386098350459661,0.674192577633126,0.11238249992178
"ENSMMUG00000028175",-1.28910205456417,-2.38016812966896,0.235878234207706
"ENSMMUG00000047736",-0.0225628849384473,0.858075317900716,0.914517513126066
"ENSMMUG00000012048",-0.30987050652027,5.26073139225925,0.164631017416416
"ENSMMUG00000044476",0.876127367263157,-2.3266952660509,0.422830315956241
"ENSMMUG00000020666",-0.145919270691133,6.47820849297577,0.298156660580109
"ENSMMUG00000001941",-0.694853162200183,2.5853613169367,0.0205187674300173
"ENSMMUG00000042114",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000014636",0.575461217669324,-2.06389232693067,0.327497293355714
"ENSMMUG00000010301",-0.260252281496646,-0.67378170953061,0.394400423129425
"ENSMMUG00000041525",-0.453137085637613,1.45153868686767,0.160993874876824
"ENSMMUG00000028372",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000010305",-0.213201914319429,5.49756574563234,0.0967923154234367
"ENSMMUG00000040157",-0.144780756224714,0.428485621490074,0.646722645581591
"ENSMMUG00000003279",-0.402122840835812,3.77980309436625,0.0502017931225505
"ENSMMUG00000003280",-0.928649805872655,4.6503745832907,0.00278782620508753
"ENSMMUG00000003723",-0.466121026558645,0.373713108542609,0.157116774344222
"ENSMMUG00000034154",-0.223904748398323,-1.64840511639468,0.70192662984891
"ENSMMUG00000019582",0.0906792275055124,8.38060259197229,0.516151248614105
"ENSMMUG00000025635",0.83768662149056,-2.13689808195642,0.167142336155212
"ENSMMUG00000001706",0.636899886317681,4.33817602381843,0.00239433112219703
"ENSMMUG00000001707",0.611029148976944,5.6901166749553,0.00912122785218299
"ENSMMUG00000044154",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000001725",0.433970594243876,5.32379560655148,0.0838283401447968
"ENSMMUG00000024537",1.73480773921813,-1.01167258370791,0.00400582975006919
"ENSMMUG00000010007",1.86716403054606,9.43550684956005,5.45312515034235e-07
"ENSMMUG00000018246",0.102496902711293,4.94890636414956,0.532315808281161
"ENSMMUG00000010011",-0.0563334856592188,4.48814499845004,0.708219395788347
"ENSMMUG00000010008",-0.19719257940407,7.06282486119062,0.125126493666763
"ENSMMUG00000040159",0.552998946168296,-1.45896276152628,0.170584944402005
"ENSMMUG00000004480",-0.0664843031665896,2.17231540810037,0.674646459648752
"ENSMMUG00000004481",-0.0649511213153192,5.52999685453509,0.595990756896139
"ENSMMUG00000004483",-0.230176899339144,5.6107864075962,0.132631758725891
"ENSMMUG00000004484",-0.25989856495506,6.02483236675375,0.0724126770266411
"ENSMMUG00000024017",0.470848638799105,-1.57660313609583,0.392446979501996
"ENSMMUG00000028464",0.0915007542187425,-0.156085931723564,0.868629689052675
"ENSMMUG00000014571",0.304225898797701,-1.40580749376841,0.591669763238281
"ENSMMUG00000039601",-0.433434861708533,-2.42548808690522,1
"ENSMMUG00000045181",0.0621471835202776,-2.41093395745989,1
"ENSMMUG00000046926",-1.07163552098979,-2.30270689002255,0.175285268885291
"ENSMMUG00000014574",0.794479255304718,-2.37361992699981,0.479068569767344
"ENSMMUG00000045583",1.05837449563676,-2.31022770793691,0.253410263975842
"ENSMMUG00000045486",-0.375808688223363,-1.16011933736006,0.415271340794987
"ENSMMUG00000037616",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000046033",-0.253586865186185,-2.18385338034583,0.866518664079942
"ENSMMUG00000045163",1.04424699047898,-2.03663782356602,0.061481486470491
"ENSMMUG00000019523",0.10283065609703,-1.30121489634328,0.865409176391364
"ENSMMUG00000029809",0.711164223161511,-2.11706161155899,0.435347519282495
"ENSMMUG00000040651",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000019524",-0.0653556459761865,-1.88716035869171,0.913817407180724
"ENSMMUG00000042697",-0.728747932061788,-2.3756519457539,0.417551796827044
"ENSMMUG00000021941",0.816034324621084,-1.70864163250926,0.0638095082286902
"ENSMMUG00000021943",0.444165794479569,-1.95374308900184,0.613010679985016
"ENSMMUG00000021944",0.131478434999336,7.0757955764565,0.343128125015974
"ENSMMUG00000021963",-0.0591953280585214,4.44749599809769,0.777742072455789
"ENSMMUG00000038437",0.632875162931285,-2.11672281150978,0.403252086645326
"ENSMMUG00000007073",-0.161471195105635,4.04050372665641,0.391862764630536
"ENSMMUG00000041185",0.124191795812745,1.1383961496871,0.689156115927232
"ENSMMUG00000048227",-0.345418579249452,-1.75796932173044,0.548097604230303
"ENSMMUG00000021964",-0.410583203108088,8.11861626245382,0.00366045016328257
"ENSMMUG00000012588",-0.105373942651808,5.61664783974253,0.432092035806113
"ENSMMUG00000012591",-0.125724479546801,4.52817504743386,0.595659792066111
"ENSMMUG00000012593",-0.176573405702212,5.9745262426223,0.330552950342146
"ENSMMUG00000000465",-0.202824862483555,5.62634900412967,0.397123761133318
"ENSMMUG00000008710",-0.580504051171144,5.5786829676894,0.0106083598698534
"ENSMMUG00000006287",0.0439273694983998,5.7734782461818,0.792262351487181
"ENSMMUG00000006291",1.22465348720732,2.29166616312856,8.96071443763405e-06
"ENSMMUG00000009768",-0.185295619108319,4.12122974423155,0.220297990174529
"ENSMMUG00000009770",-0.0596508672629206,3.46364291682631,0.812792575658375
"ENSMMUG00000016787",-0.308090717291258,6.04507815993028,0.0357156590120494
"ENSMMUG00000014175",4.61530446993224,1.87452115836187,1.12879588722185e-15
"ENSMMUG00000038940",1.75472666749902,-2.34070620932378,0.0433309538829154
"ENSMMUG00000047450",1.21892150091632,-2.38529236247539,0.131918400976524
"ENSMMUG00000043967",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000023509",0.760960871240462,-2.41068711841833,0.519585737262996
"ENSMMUG00000025308",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000000419",-0.0288886581945649,6.11301597561426,0.897246913200203
"ENSMMUG00000000421",-0.232028661048148,6.72340372274741,0.14182318593452
"ENSMMUG00000035921",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000038316",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000041336",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000046781",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000049229",0.220756132554848,-2.36349375588804,1
"ENSMMUG00000020763",-0.161703912709431,3.0302153888696,0.453529281731724
"ENSMMUG00000029791",0.223611550117155,-2.29112470590943,0.999999999999989
"ENSMMUG00000038200",0.411473765238548,-2.4271736013466,0.999999999999994
"ENSMMUG00000047731",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000048210",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000040180",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000045111",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000022471",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000033206",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000043427",0.429457982697964,-2.42615807487624,0.999999999999999
"ENSMMUG00000013588",-0.263831605250876,0.596135076776854,0.355487266621432
"ENSMMUG00000029789",-0.97193903940168,-2.06683279950693,0.199297123946862
"ENSMMUG00000018386",0.0506214060920501,2.87856690449547,0.848347608501765
"ENSMMUG00000044085",0.739285267022187,-2.41229897432147,0.512592488822447
"ENSMMUG00000047451",-0.373887133105674,-1.37295317545474,0.444297705273584
"ENSMMUG00000006551",-0.461978209013412,-1.1669401106445,0.277177744442514
"ENSMMUG00000029787",-0.0126593833580685,5.25557257271751,0.926782743631059
"ENSMMUG00000004476",-0.102997178164443,5.67794806524176,0.470845295819592
"ENSMMUG00000047123",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000023288",-0.0979715927015787,5.71494366590476,0.435882972736189
"ENSMMUG00000047438",-0.462339904290493,-2.02276095366255,0.395058116178822
"ENSMMUG00000023287",-0.0607727621694333,-0.621016325728138,0.913206588248744
"ENSMMUG00000037292",0.417986665392176,-2.16902608368075,0.521977302183344
"ENSMMUG00000020465",-0.342401138833576,3.62188357401444,0.140151564243062
"ENSMMUG00000043023",-0.682873931952047,-2.41490514511577,0.505886731895697
"ENSMMUG00000034251",-0.405677384220472,-2.22594023210782,0.600819330188751
"ENSMMUG00000038825",0.340150560670341,-2.37114273473672,1
"ENSMMUG00000019290",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000019291",-1.05719262487205,-0.455779066041499,0.00872949290849127
"ENSMMUG00000002398",0.0172161779787787,-2.05692448054148,1
"ENSMMUG00000047522",-0.6992201721348,-2.41250235522626,0.515690292018909
"ENSMMUG00000013394",-0.403366839767895,3.82231912867733,0.144463252685306
"ENSMMUG00000017227",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000017228",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000005541",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000017900",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000001198",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000016907",0.438693152680272,-2.42579745051158,0.999999999999995
"ENSMMUG00000029782",-1.0322247433037,-2.39569272637376,0.332941915585105
"ENSMMUG00000016908",-0.146502343140624,5.73734183527426,0.279746266122268
"ENSMMUG00000016913",-0.989402441541382,-2.11704331330381,0.0613785750106598
"ENSMMUG00000002214",-0.140458514485469,4.85444575544658,0.39521233190052
"ENSMMUG00000019820",1.04658323241072,-2.31656165182223,0.319838165296936
"ENSMMUG00000047837",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000027279",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000038521",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000021657",-0.277096144242052,2.69182249493839,0.520399267123987
"ENSMMUG00000021660",-0.135390979600141,-1.14711195429729,0.753509579087979
"ENSMMUG00000021662",-0.270512061228965,2.18596535462293,0.138518106554648
"ENSMMUG00000021663",-0.320392383074882,2.11243302421945,0.193520361091864
"ENSMMUG00000021666",-0.383398333548155,-1.02461719751171,0.436435867702445
"ENSMMUG00000040661",-0.905422377145821,-2.40141811188824,0.31017124234438
"ENSMMUG00000027101",0.414672443643388,-2.42693122974164,1
"ENSMMUG00000027024",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000001758",-0.0159034123228166,7.3505983978128,0.911367244023216
"ENSMMUG00000017714",-0.416956171650668,-0.646588765539944,0.37549913349861
"ENSMMUG00000036593",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000024350",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000046386",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000004749",-0.5195349590955,0.920572451752426,0.0511311216402944
"ENSMMUG00000026873",-0.381014887033576,-2.42795773133949,0.999999999999999
"ENSMMUG00000004752",-0.498790836462878,-2.07721533354125,0.651222503036055
"ENSMMUG00000037313",0.461908897940019,-2.42506611340399,1
"ENSMMUG00000035424",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000038697",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000042159",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000037422",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000029776",-0.102869751156481,2.5975128284849,0.58151102310951
"ENSMMUG00000046863",0.319264695768326,-1.44739344025444,0.502700343246629
"ENSMMUG00000011553",-0.396607579103245,-0.490185421237866,0.187054526064369
"ENSMMUG00000011554",-0.0337156183374634,5.20942321298756,0.819197013873062
"ENSMMUG00000011556",-1.84848227287226,6.38854545586185,7.36698451006515e-13
"ENSMMUG00000029774",0.0615607062413734,-2.23322980940458,1
"ENSMMUG00000049207",-0.796117040922034,-2.36348026574462,0.255151738714104
"ENSMMUG00000011557",-0.0711405485363381,4.08871437696806,0.883947097562296
"ENSMMUG00000037930",-0.34016153529388,-2.39492419371427,0.999999999999993
"ENSMMUG00000011559",0.00424502374605791,-0.200462173498226,0.999999999999999
"ENSMMUG00000011563",0.344820862818522,-1.17889473425249,0.518545219921437
"ENSMMUG00000011565",0.0282867299986453,-2.40924864083432,1
"ENSMMUG00000009111",-0.3496175088823,5.57767928528323,0.0364783706887688
"ENSMMUG00000009113",-0.356884833743326,10.6180894878462,0.0803866738282772
"ENSMMUG00000002848",-0.149748465441773,10.3528305911078,0.436605558356999
"ENSMMUG00000005414",-0.435932571202866,3.97507735008251,0.0420517694764098
"ENSMMUG00000020678",0.0783556457919834,2.03627445801158,0.779603475025789
"ENSMMUG00000020679",0.475625047820275,-0.724709703213006,0.20434851381921
"ENSMMUG00000020683",0.192962517754218,5.48579989076698,0.32736231858851
"ENSMMUG00000019764",-0.27774512397671,5.42624934808154,0.0292858058254126
"ENSMMUG00000040546",-0.411836845338027,5.56847052490682,0.0265916942983153
"ENSMMUG00000045357",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000045681",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000033632",-0.463710802054117,-2.22572161437868,0.502617833678572
"ENSMMUG00000012696",0.306692697881395,2.90006493754251,0.129008102356689
"ENSMMUG00000039636",3.65528998079502,-0.254020160150553,1.02762379180723e-10
"ENSMMUG00000042643",3.02326305071667,1.85040665863558,5.78369926222119e-11
"ENSMMUG00000021051",2.3318496855529,8.85892633159831,4.74523436944934e-13
"ENSMMUG00000021053",-0.506863070117078,7.94448315008876,0.0077897398049149
"ENSMMUG00000022868",-0.540215063253763,7.32090984375319,0.00387507986049637
"ENSMMUG00000022869",-0.176315761710305,3.81740399005107,0.477900292333155
"ENSMMUG00000022870",-0.0466480176334249,-0.879162396598834,0.934585610890717
"ENSMMUG00000005567",0.242240181771549,-1.93037094800278,0.854758998003964
"ENSMMUG00000003499",-0.725856940942911,3.72207103891272,0.00461428380918529
"ENSMMUG00000025334",-0.2629375863778,-1.74704183450977,0.680445715713565
"ENSMMUG00000003497",-0.598040816889274,-1.46012256281417,0.23350843149594
"ENSMMUG00000001850",-0.338872291519479,0.910584321746236,0.46560085179518
"ENSMMUG00000034866",0.335267326376148,-2.36477794190908,0.999999999999994
"ENSMMUG00000009560",-0.269560167676646,3.9607588021023,0.0682818535911698
"ENSMMUG00000014701",0.0230126446087837,5.97355852164291,0.896148565677137
"ENSMMUG00000014704",0.11660757368207,-0.428539805578636,0.848862505247249
"ENSMMUG00000038555",0.599704655901323,-1.02557160134472,0.274760109642172
"ENSMMUG00000036572",0.749905008564227,-2.30018704613995,0.447413486917718
"ENSMMUG00000029761",0.26333059586617,-0.899929660189812,0.660553678173022
"ENSMMUG00000041463",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000045984",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000039006",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000013880",-0.00473869301415693,-2.40935942849225,1
"ENSMMUG00000046003",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000049239",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000044596",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000009287",-0.347477863468627,-1.11226158615954,0.60266226909317
"ENSMMUG00000037855",0.461905788017229,-2.42506611340399,0.999999999999996
"ENSMMUG00000011988",-0.105267068713829,4.62629908383428,0.442899892901635
"ENSMMUG00000011989",-0.15300603338907,5.44930068360777,0.303286021829266
"ENSMMUG00000010615",-0.254318879283456,5.27870596719733,0.0525480628584684
"ENSMMUG00000009108",-0.17764906134705,-1.70310179035746,0.765450502256963
"ENSMMUG00000042012",-0.465801393332526,-2.36930962752399,0.775476625341453
"ENSMMUG00000044578",1.3668513040896,-2.32679768035162,0.0907184247191504
"ENSMMUG00000010619",-0.45006932904948,5.67618659337996,0.000983473388300036
"ENSMMUG00000010621",-0.0561390228214073,-2.21015484162768,1
"ENSMMUG00000041278",0.0369122001867467,-2.38480021018024,1
"ENSMMUG00000045056",-0.122026834095325,-2.28158729382792,1
"ENSMMUG00000035790",-0.452097309130628,-2.42497403091217,1
"ENSMMUG00000043245",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000040488",-0.199593491792859,5.97358792810093,0.123996885553022
"ENSMMUG00000009411",0.0374359722049371,-2.3864296699284,1
"ENSMMUG00000009413",-0.182425919245525,7.25082008432081,0.527335577212834
"ENSMMUG00000039888",-0.148155949161185,-1.32387615478121,0.809969526394035
"ENSMMUG00000008318",-0.762876779203581,5.41109780210381,6.65574450736707e-05
"ENSMMUG00000021228",-0.105791688178989,3.99327978807689,0.503265044376127
"ENSMMUG00000021229",-0.292204827034635,3.25723701130761,0.0876699375084085
"ENSMMUG00000011463",-0.285703146528073,-0.483387335031499,0.556550926820352
"ENSMMUG00000040476",-0.592670113480653,-2.35019407739841,0.634921740901823
"ENSMMUG00000035960",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000004581",-0.672939760549433,-2.30681641954871,0.42689051986338
"ENSMMUG00000028302",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000023568",-0.210395390508002,-1.30588441280227,0.726914482155991
"ENSMMUG00000046601",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000005563",0.102447473413504,-1.73927100412,0.936947989097252
"ENSMMUG00000048691",-0.384461987697839,2.47455396573326,0.102032655175283
"ENSMMUG00000010993",-0.307262091246545,2.75107731063488,0.109924873742228
"ENSMMUG00000010994",0.717656956653283,-2.08622060499991,0.390155413649609
"ENSMMUG00000010995",-0.152158624407741,6.9884763357708,0.405400914545703
"ENSMMUG00000010997",-0.189359397598819,8.06029801692881,0.157239638972741
"ENSMMUG00000011007",0.0668198399452319,2.43248970641477,0.833828662192566
"ENSMMUG00000021548",0.238715367442228,-0.954589791776522,0.717278910623049
"ENSMMUG00000021549",-0.503110396009874,5.81234878665443,0.014803032428945
"ENSMMUG00000036379",-0.213182985066158,-2.39938724901903,0.999999999999996
"ENSMMUG00000021550",0.402456907393613,-1.63117385866123,0.317947721443626
"ENSMMUG00000002239",1.33431059286653,-2.33657968328615,0.180607949514383
"ENSMMUG00000002272",-0.412627483993057,6.69353469872668,0.00517951673488129
"ENSMMUG00000037596",0.105268348947501,-2.30549507635916,1
"ENSMMUG00000029746",-0.186921734043557,-1.61109715938117,0.734359581421131
"ENSMMUG00000035086",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000047757",-0.380537978222146,-2.42803817303737,1
"ENSMMUG00000044943",0.0353542665348969,-2.41417245008638,1
"ENSMMUG00000042558",-0.443576267612235,-2.32224797142851,0.774243148922595
"ENSMMUG00000039779",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000042083",-0.959242657501338,-2.35228700630686,0.380529512846035
"ENSMMUG00000021696",-0.154216321308358,2.18839311116593,0.577266488969965
"ENSMMUG00000021699",-0.436769225889066,7.85725009022075,0.00355144639815274
"ENSMMUG00000036338",0.40984795925382,-2.42733559797587,1
"ENSMMUG00000021700",-0.403402297564366,3.86109023087734,0.120862364060296
"ENSMMUG00000046609",0.259367521696603,-1.67957959853267,0.669867687345334
"ENSMMUG00000046474",-0.335290035229336,-1.38664311039364,0.554161769495921
"ENSMMUG00000040707",-0.196565046434655,-1.3611860750679,0.7003998308618
"ENSMMUG00000021701",7.2875425806948,5.43703914332232,1.0716990262432e-20
"ENSMMUG00000036545",3.94906202642309,-1.72647896722333,6.13532576382425e-06
